Челябинская область,Чесменская,УИК №2391,77,70,0,51,1,18,1,51,0,52,0,0,0,14,2,36,0,0,0,0
Ростовская область,Октябрьская,УИК №1546,1851,1850,0,1512,18,320,18,1512,9,1521,0,0,9,117,61,1284,29,4,11,6
Республика Тыва,Кызылская городская,УИК №20,1790,1800,0,1456,157,187,157,1456,8,1605,0,0,5,49,15,1515,13,1,2,5
Самарская область,Самара, Куйбышевская,УИК №2831,2176,1700,0,1304,123,273,123,1304,12,1415,0,0,6,110,91,1147,35,7,8,11
Хабаровский край,Хабаровск, Кировская,УИК №153,1637,1400,0,1122,47,231,47,1122,18,1151,0,0,14,205,63,797,27,6,16,23
Краснодарский край,Каневская,УИК №1720,120,115,0,106,8,1,8,106,0,114,0,0,1,9,5,97,0,2,0,0
город Москва,Тимирязевский район,УИК №428,2675,1835,0,1606,75,154,75,1591,24,1642,0,0,15,297,65,1092,76,12,16,69
Рязанская область,Пронская,УИК №315,263,290,0,154,38,98,38,154,3,189,0,0,0,10,9,166,2,1,1,0
Волгоградская область,Михайловская,УИК №2510,433,520,0,199,146,175,146,199,0,345,0,0,2,36,12,292,0,3,0,0
Ивановская область,Иваново, Ленинская,УИК №779,512,600,0,368,112,120,112,368,7,473,0,0,5,53,47,346,11,2,5,4
Удмуртская Республика,Можгинская городская,УИК №803,2521,2600,0,1328,65,1207,65,1328,16,1377,0,0,11,239,106,981,13,13,7,7
Курская область,Курск, Центральная,УИК №121,822,700,0,394,6,300,6,394,2,398,0,0,2,25,36,329,4,1,1,0
Кемеровская область,Кемерово, Центральная,УИК №331,2386,2100,0,1727,301,72,301,1710,15,1996,0,0,17,97,139,1675,15,9,16,28
Липецкая область,Тербунская,УИК №1722,824,825,0,576,140,109,140,576,10,706,0,0,2,59,39,594,2,6,2,2
Краснодарский край,Кропоткинская,УИК №2422,1222,1200,0,960,132,108,132,960,0,1092,0,0,7,103,56,903,5,4,5,9
Нижегородская область,Нижний Новгород, Автозаводская Южная,УИК №2296,2559,2100,0,1441,437,222,437,1441,16,1862,0,0,9,122,106,1553,33,13,9,17
Республика Башкортостан,Сибайская городская,УИК №632,1758,1600,0,1330,14,256,14,1330,13,1331,0,0,11,207,74,990,16,14,13,6
Смоленская область,Ярцевская,УИК №776,682,670,0,333,33,304,33,333,7,359,0,0,7,47,18,277,2,2,6,0
Челябинская область,Ашинская городская,УИК №843,667,650,0,406,27,217,27,406,8,425,0,0,1,54,50,309,6,2,2,1
город Санкт-Петербург,Территориальная избирательная комиссия №28,УИК №1879,2175,2000,0,1287,46,667,46,1285,17,1314,0,0,10,99,46,1006,63,7,41,42
Республика Бурятия,Мухоршибирская,УИК №491,203,200,0,131,1,68,1,131,0,132,0,0,1,11,7,108,1,2,1,1
Республика Башкортостан,Нефтекамская городская,УИК №473,2759,2500,0,1979,7,514,7,1979,14,1972,0,0,13,304,74,1517,22,16,14,12
Тамбовская область,Инжавинская,УИК №112,115,118,0,82,15,21,15,82,0,97,0,0,1,0,2,93,0,1,0,0
Московская область,Пушкинская,УИК №4023,2094,1600,0,1402,8,190,8,1401,21,1388,0,0,13,208,73,987,56,13,11,27
Краснодарский край,Усть-Лабинская,УИК №5633,1465,1500,0,1151,285,64,285,1151,7,1429,0,0,6,350,36,1011,7,11,6,2
Амурская область,Октябрьского района,УИК №1229,1015,920,0,663,33,224,33,663,17,679,0,0,5,137,60,467,4,2,3,1
Новгородская область,Шимская,УИК №2218,1958,2030,0,1076,56,898,56,1075,25,1106,0,0,6,145,84,829,21,3,10,8
Белгородская область,Яковлевская,УИК №1182,2122,1900,0,1555,59,286,59,1555,23,1591,0,0,9,152,109,1282,19,8,8,4
Липецкая область,Добринская,УИК №445,266,270,0,239,22,9,22,239,0,261,0,0,0,10,3,248,0,0,0,0
Пермский край,Пермь, Орджоникидзевская,УИК №3352,1692,1400,0,1010,64,326,64,1010,15,1059,0,0,14,89,67,840,30,3,6,10
Республика Дагестан,Хивская,УИК №1644,212,250,0,201,11,38,11,201,2,210,0,0,0,27,1,181,1,0,0,0
Кемеровская область,Кемерово, Рудничная,УИК №327,3445,3000,0,2277,93,630,93,2277,24,2346,0,0,15,444,111,1603,94,15,28,36
Краснодарский край,Тимашевская,УИК №5045,1635,1600,0,734,129,737,129,734,13,850,0,0,7,136,43,649,3,5,2,5
Ленинградская область,Бокситогорская,УИК №10,2006,2000,0,1304,71,625,71,1304,19,1356,0,0,13,120,104,1077,13,8,11,10
Самарская область,Кинель-Черкасская,УИК №1326,1167,1140,0,810,54,276,54,810,7,857,0,0,6,114,68,658,3,4,4,0
Челябинская область,Сосновская,УИК №2139,559,500,0,328,64,108,64,328,6,386,0,0,5,47,31,296,3,2,2,0
Новосибирская область,Коченевская,УИК №467,926,900,0,431,46,423,46,431,7,470,0,0,1,65,41,349,7,2,2,3
Московская область,Сергиево-Посадская,УИК №2778,1194,1200,0,1050,15,135,15,1050,13,1052,0,0,3,63,42,912,13,6,1,12
Республика Коми,Усть-Куломская,УИК №521,347,350,0,251,46,53,46,251,0,297,0,0,2,11,31,242,2,3,3,3
Самарская область,Кинель-Черкасская,УИК №1308,223,215,0,144,13,58,13,144,1,156,0,0,0,36,10,109,1,0,0,0
Костромская область,Костромская,УИК №153,1479,1300,0,811,84,405,84,811,5,890,0,0,7,98,93,643,19,10,12,8
Свердловская область,Пригородная,УИК №661,44,40,0,26,3,11,3,26,0,29,0,0,0,0,1,28,0,0,0,0
Иркутская область,Тулунская городская,УИК №1413,753,750,0,406,20,324,20,406,4,422,0,0,4,72,20,319,4,1,0,2
город Москва,район Северное Тушино,УИК №2997,2449,2000,0,1362,58,580,58,1362,15,1405,0,0,16,133,67,1058,48,11,17,55
Омская область,Тевризская,УИК №1723,571,581,0,301,21,259,21,301,3,319,0,0,7,45,27,233,3,0,0,4
Волгоградская область,Волгоград, Кировская,УИК №521,2367,2300,0,1291,107,902,107,1291,8,1390,0,0,11,199,102,1024,26,14,4,10
Курская область,Касторенская,УИК №503,568,490,0,315,92,83,92,315,1,406,0,0,2,25,21,349,3,5,0,1
Камчатский край,Олюторская,УИК №178,251,400,0,200,9,191,9,200,1,208,0,0,1,11,15,174,2,4,0,1
Курганская область,Катайская,УИК №417,640,600,0,354,40,206,40,354,5,389,0,0,2,32,40,308,4,0,2,1
Ивановская область,Ивановская,УИК №434,1202,1050,0,629,154,267,154,629,9,774,0,0,3,87,71,580,16,5,6,6
Краснодарский край,Мостовская,УИК №3132,476,470,0,314,118,38,118,314,1,431,0,0,4,36,23,354,4,7,2,1
Волгоградская область,Суровикинская,УИК №3922,153,140,0,96,6,38,6,96,1,101,0,0,1,9,7,84,0,0,0,0
Кировская область,Советская,УИК №973,158,150,0,52,16,82,16,52,0,68,0,0,0,6,6,55,0,0,1,0
Ставропольский край,Апанасенковская,УИК №209,1581,1500,0,777,336,387,336,777,15,1098,0,0,4,207,126,729,20,9,3,0
Краснодарский край,Сочи, Центральная,УИК №4634,2500,2600,0,1901,42,657,42,1901,26,1917,0,0,6,290,68,1473,45,5,14,16
Новосибирская область,Искитимская городская,УИК №1404,1192,1050,0,601,20,429,20,600,9,611,0,0,4,121,54,425,4,1,1,1
Республика Дагестан,Кумторкалинская,УИК №841,638,600,0,563,7,30,7,563,0,570,0,0,1,29,1,537,1,0,0,1
Тюменская область,Тюмень, Восточная,УИК №2915,2116,2100,0,1485,5,610,5,1485,0,1490,0,0,8,50,186,1185,31,12,6,12
Курская область,Железногорская,УИК №432,429,387,0,205,56,126,56,205,3,258,0,0,1,6,16,230,2,3,0,0
Кемеровская область,Таштагольская ,УИК №1416,484,550,0,427,29,94,29,427,0,456,0,0,0,20,16,420,0,0,0,0
Красноярский край,Енисейская,УИК №1164,590,612,0,281,29,302,29,281,0,310,0,0,1,14,33,259,1,0,1,1
Ленинградская область,Ломоносовская,УИК №655,1157,1000,0,615,36,349,36,615,12,639,0,0,2,54,35,527,11,2,6,2
Саратовская область,Ртищевская,УИК №1505,1510,1545,0,1005,74,466,74,1005,11,1068,0,0,7,131,73,829,8,8,8,4
Ленинградская область,Тосненская,УИК №888,653,640,0,231,152,257,152,231,1,382,0,0,2,36,25,308,5,0,0,6
Брянская область,Дятьковская,УИК №339,1763,1860,0,818,213,829,213,817,8,1022,0,0,7,105,62,826,12,6,4,0
Республика Алтай,Онгудайская,УИК №88,58,60,0,39,5,16,5,39,0,44,0,0,0,7,3,32,1,0,0,1
Иркутская область,Черемховская городская,УИК №1705,782,800,0,471,17,312,17,471,3,485,0,0,3,94,33,344,5,3,1,2
Челябинская область,Челябинск, Металлургическая,УИК №669,1532,1400,0,976,20,404,20,976,15,981,0,0,6,103,98,727,25,5,7,10
Самарская область,Исаклинская,УИК №1023,262,284,0,217,33,34,33,217,1,249,0,0,3,31,19,190,2,1,2,1
Самарская область,Борская,УИК №601,229,245,0,159,39,47,39,159,0,198,0,0,1,21,6,166,1,3,0,0
Владимирская область,Владимир, Ленинская,УИК №368,1445,1200,0,853,113,234,113,849,11,951,0,0,9,131,60,685,26,9,12,19
Кемеровская область,Осинниковская городская,УИК №795,1656,1700,0,1427,63,210,63,1427,0,1490,0,0,0,58,30,1392,8,1,1,0
город Москва,район Хамовники,УИК №176,2057,1500,0,1180,42,278,42,1175,24,1193,0,0,11,171,40,786,85,11,22,67
Ростовская область,Зерноградская,УИК №656,140,130,0,106,3,21,3,106,0,109,0,0,0,12,4,93,0,0,0,0
Республика Татарстан (Татарстан),Бугульминская городская,УИК №1103,1188,1010,0,969,22,19,22,969,23,968,0,0,8,116,35,787,7,2,6,7
город Москва,район Коньково,УИК №2226,2150,1650,0,1243,49,358,49,1239,37,1251,0,0,16,152,73,899,46,8,26,31
Московская область,Солнечногорская,УИК №4112,1228,970,0,758,9,203,9,758,8,759,0,0,4,94,45,580,14,7,8,7
Челябинская область,Еткульская,УИК №1850,879,885,0,579,35,271,35,579,11,603,0,0,7,68,39,482,1,1,2,3
Московская область,Каширская городская,УИК №789,2288,1900,0,1323,22,555,22,1323,15,1330,0,0,7,179,90,996,21,12,13,12
Псковская область,Порховская,УИК №551,1342,1300,0,663,131,506,131,663,8,786,0,0,7,75,77,597,17,4,0,9
Владимирская область,Юрьев-Польская,УИК №276,610,635,0,340,79,216,79,340,3,416,0,0,2,45,27,326,5,10,0,1
город Москва,район Текстильщики,УИК №3712,740,850,0,130,560,160,560,130,9,681,0,0,5,76,40,526,12,7,4,11
Ставропольский край,Изобильненская,УИК №473,428,400,0,251,67,82,67,251,4,314,0,0,3,40,24,241,2,1,1,2
Территория за пределами РФ,,УИК №8241,338,2480,0,147,0,2333,0,147,1,146,0,0,1,23,1,96,13,0,5,7
Иркутская область,Тулунская городская,УИК №1429,1219,1250,0,656,50,544,50,656,7,699,0,0,3,119,47,516,6,4,3,1
Иркутская область,Усть-Илимская городская,УИК №1587,1439,1400,0,845,13,542,13,845,14,844,0,0,5,180,52,586,10,2,5,4
Тамбовская область,Жердевская,УИК №69,387,380,0,266,58,56,58,266,0,324,0,0,3,9,19,287,3,2,1,0
Красноярский край,Красноярск, Октябрьская,УИК №315,1926,1400,0,907,16,477,16,906,15,907,0,0,4,112,58,673,25,6,11,18
Пензенская область,Каменская,УИК №540,1289,1300,0,1101,101,98,101,1101,0,1202,0,0,10,109,44,1021,11,4,2,1
Тюменская область,Бердюжская,УИК №418,58,59,0,52,3,4,3,52,0,55,0,0,0,4,2,48,0,0,0,1
Воронежская область,Эртильская,УИК №3938,351,360,0,161,100,99,100,161,2,259,0,0,2,38,18,198,0,1,1,1
Ивановская область,Иваново, Фрунзенская,УИК №184,1444,1000,0,720,22,258,22,720,6,736,0,0,9,87,61,539,19,7,9,5
Тюменская область,Ишимская,УИК №1051,166,168,0,155,6,7,6,155,0,161,0,0,0,2,3,156,0,0,0,0
Московская область,Раменская,УИК №2531,1115,1000,0,657,16,327,16,657,6,667,0,0,3,124,29,462,21,3,11,14
Челябинская область,Челябинск, Тракторозаводская,УИК №743,1546,1400,0,887,19,494,19,887,6,900,0,0,6,106,75,642,34,6,10,21
Курская область,Cуджанская,УИК №983,433,391,0,191,125,75,125,191,2,314,0,0,0,14,18,279,0,1,2,0
Ставропольский край,Георгиевская,УИК №347,2248,2200,0,1713,186,301,186,1713,26,1873,0,0,7,142,45,1648,12,4,12,3
Московская область,Егорьевская городская,УИК №536,659,610,0,301,107,202,107,301,3,405,0,0,1,36,25,332,0,4,3,4
Московская область,Лосино-Петровская городская,УИК №1342,1786,1500,0,1090,237,173,237,1090,8,1319,0,0,7,36,44,1209,4,11,3,5
Челябинская область,Красноармейская,УИК №1044,1742,1700,0,1016,31,653,31,1016,17,1030,0,0,9,118,47,817,14,8,7,10
Ростовская область,Неклиновская,УИК №1344,149,130,0,115,13,2,13,115,0,128,0,0,1,1,2,123,1,0,0,0
Томская область,Томск, Советская,УИК №9,2073,1800,0,1221,16,563,16,1220,15,1221,0,0,8,192,71,865,41,8,17,19
Амурская область,Архаринского района,УИК №115,631,600,0,360,91,149,91,360,17,434,0,0,8,98,41,268,7,4,4,4
Оренбургская область,Бузулукская,УИК №331,457,450,0,347,63,40,63,347,3,407,0,0,1,64,23,311,4,3,1,0
Брянская область,Злынковская,УИК №425,247,250,0,200,28,22,28,200,0,228,0,0,1,4,15,200,2,3,2,1
Ивановская область,Пучежская,УИК №604,474,470,0,253,147,70,147,253,9,391,0,0,12,13,36,312,10,2,2,4
Пензенская область,Малосердобинская,УИК №703,485,527,0,270,184,73,184,270,4,450,0,0,1,53,23,364,2,4,2,1
Тамбовская область,Рассказовская,УИК №532,138,130,0,102,23,5,23,102,0,125,0,0,0,3,2,120,0,0,0,0
Чувашская Республика - Чувашия,Батыревская,УИК №320,458,505,0,408,50,47,50,408,0,458,0,0,0,10,1,445,1,0,1,0
Брянская область,Климовская,УИК №506,1937,1890,0,1150,488,252,488,1150,7,1631,0,0,17,118,90,1377,7,3,13,6
Московская область,Можайская,УИК №1621,681,600,0,283,108,209,108,283,1,390,0,0,2,92,18,262,6,2,4,4
Пензенская область,Бековская,УИК №308,469,500,0,222,119,159,119,222,1,340,0,0,2,25,30,276,2,2,2,1
Камчатский край,Елизовская,УИК №123,565,550,26,405,3,116,29,405,3,431,0,0,2,68,53,293,9,4,1,1
Воронежская область,Кантемировская,УИК №1801,1135,1100,0,649,117,334,117,649,6,760,0,0,11,102,50,571,7,7,8,4
Республика Бурятия,Заиграевская,УИК №179,2387,2100,0,1770,65,265,65,1770,21,1814,0,0,3,435,69,1249,33,5,9,11
Новосибирская область,Новосибирск, Дзержинская,УИК №1428,2241,2100,0,1304,24,772,24,1304,23,1305,0,0,13,222,76,931,31,11,9,12
город Москва,Ломоносовский район,УИК №2287,2311,1700,0,1347,31,322,31,1344,20,1355,0,0,17,166,40,940,81,11,28,72
Новосибирская область,Новосибирск, Дзержинская,УИК №1429,2944,2700,0,1762,21,917,21,1761,23,1759,0,0,8,309,77,1232,65,15,27,26
Ленинградская область,Лодейнопольская,УИК №606,677,600,0,421,51,128,51,421,2,470,0,0,4,49,40,365,3,2,5,2
Ульяновская область,Базарносызганская,УИК №1115,63,57,0,47,4,6,4,47,0,51,0,0,1,1,1,48,0,0,0,0
Новгородская область,Валдайская,УИК №325,167,130,0,80,21,29,21,80,0,101,0,0,0,14,3,80,3,0,1,0
Сахалинская область,Невельская судовая,УИК №609,16,16,0,16,0,0,0,16,0,16,0,0,0,5,4,6,0,1,0,0
город Санкт-Петербург,Территориальная избирательная комиссия №26,УИК №1164,632,1000,0,288,252,460,252,288,10,530,0,0,3,39,37,403,18,6,5,19
город Москва,район Северное Тушино,УИК №3013,2282,2000,0,1272,54,674,54,1271,14,1311,0,0,14,134,68,968,29,11,32,55
Мурманская область,Мурманская,УИК №73,1288,1250,0,852,19,379,19,851,10,860,0,0,9,70,52,665,29,5,15,15
Московская область,Химкинская городская № 2,УИК №4118,1640,1263,0,1021,21,221,21,1021,28,1014,0,0,13,128,62,740,25,6,16,24
Ивановская область,Иваново, Фрунзенская,УИК №187,1245,1000,0,666,34,300,34,666,5,695,0,0,7,109,52,479,15,6,15,12
Московская область,Одинцовская,УИК №1957,610,530,0,481,0,49,0,481,3,478,0,0,2,49,40,363,13,3,5,3
Самарская область,Камышлинская,УИК №1104,422,437,0,355,65,17,65,355,4,416,0,0,2,49,7,350,0,4,3,1
Свердловская область,Полевская городская,УИК №2413,2491,2450,0,1413,51,986,51,1413,16,1448,0,0,11,172,94,1113,18,12,13,15
Курганская область,Катайская,УИК №438,149,120,0,101,5,14,5,101,0,106,0,0,0,10,13,81,2,0,0,0
Московская область,Звенигородская городская,УИК №3766,1361,885,0,708,27,150,27,708,10,725,0,0,4,96,35,564,8,2,3,13
Белгородская область,Красногвардейская,УИК №718,188,191,0,156,18,17,18,156,1,173,0,0,0,20,20,131,0,0,1,1
город Москва,район Митино,УИК №2935,2761,2300,0,1568,21,711,21,1568,21,1568,0,0,14,199,78,1166,44,9,24,34
Ульяновская область,Ульяновск, Засвияжская N2,УИК №3835,2598,2600,0,1492,20,1088,20,1492,15,1497,0,0,15,219,78,1110,27,14,18,16
Хабаровский край,Комсомольская городская,УИК №310,2495,2550,0,1502,14,1034,14,1502,26,1490,0,0,12,278,176,991,12,6,10,5
Краснодарский край,Лабинская,УИК №2923,1289,1391,0,708,155,528,155,708,13,850,0,0,4,108,44,672,11,3,5,3
Республика Татарстан (Татарстан),Казань, Авиастроительная,УИК №21,1678,1300,0,822,23,455,23,819,11,831,0,0,2,66,29,711,12,3,1,7
Московская область,Раменская № 2,УИК №2571,1090,950,0,622,25,303,25,622,6,641,0,0,4,78,39,484,11,6,9,10
Смоленская область,Смоленск, Ленинская,УИК №562,2069,1900,0,1374,33,493,33,1373,11,1395,0,0,17,252,69,972,38,9,16,22
Белгородская область,Красненская,УИК №683,402,411,0,328,69,14,69,328,3,394,0,0,1,23,9,358,1,2,0,0
Ульяновская область,Тереньгульская,УИК №2817,285,295,0,164,40,91,40,164,0,204,0,0,3,32,12,152,1,1,3,0
Ленинградская область,Сланцевская,УИК №810,1106,1000,0,554,50,396,50,554,4,600,0,0,2,99,44,434,9,1,4,7
Омская область,Омск, Советская,УИК №338,2323,2300,0,1237,35,1028,35,1236,14,1257,0,0,24,285,77,820,16,10,12,13
Краснодарский край,Горячеключевская,УИК №1014,2159,2200,0,1320,221,659,221,1320,12,1529,0,0,6,210,104,1153,16,14,18,8
Новгородская область,Чудовская,УИК №2103,453,450,0,170,71,209,71,170,0,241,0,0,1,38,22,174,2,3,1,0
Курская область,Курская,УИК №613,1110,1000,0,553,143,304,143,553,5,691,0,0,1,49,31,595,8,3,3,1
Республика Башкортостан,Хайбуллинская,УИК №3225,248,231,0,212,0,19,0,212,0,212,0,0,0,19,6,180,4,0,0,3
Забайкальский край,Чита, Центральная,УИК №111,2131,2000,0,1533,11,456,11,1533,11,1533,0,0,7,261,93,1095,38,7,13,19
Красноярский край,Идринская,УИК №1229,132,151,0,55,17,79,17,55,0,72,0,0,2,8,13,49,0,0,0,0
Республика Хакасия,Аскизская,УИК №201,1741,1850,0,1128,86,636,86,1128,10,1204,0,0,5,269,50,840,11,8,11,10
Республика Дагестан,Тляратинская,УИК №1459,386,380,0,354,17,9,17,354,0,371,0,0,0,45,1,323,2,0,0,0
Приморский край,Партизанская городская,УИК №2240,110,110,0,55,0,55,0,55,0,55,0,0,0,11,1,42,0,1,0,0
Республика Адыгея (Адыгея),Майкопская городская,УИК №149,1792,1800,0,961,84,755,84,961,14,1031,0,0,9,151,58,772,14,12,7,8
Новосибирская область,Чистоозерная,УИК №1262,854,850,0,448,22,380,22,448,8,462,0,0,4,116,48,283,4,4,1,2
Иркутская область,Бодайбинская,УИК №191,1364,1220,0,705,22,493,22,704,18,708,0,0,4,132,43,517,4,2,4,2
Пензенская область,Кузнецкая,УИК №630,656,650,0,442,129,79,129,442,1,570,0,0,3,35,11,518,1,1,0,1
Республика Хакасия,Абаканская городская,УИК №2,1033,1000,0,795,16,189,16,795,9,802,0,0,2,137,48,571,22,7,6,9
Республика Татарстан (Татарстан),Сармановская,УИК №2528,286,288,0,275,5,8,5,275,0,280,0,0,0,5,1,271,1,0,1,1
Пермский край,Кунгурская районная,УИК №4652,580,500,0,290,79,131,79,290,0,369,0,0,6,34,31,293,3,0,1,1
Камчатский край,Мильковская,УИК №127,333,450,0,286,19,145,19,286,4,301,0,0,1,37,40,217,2,2,2,0
Псковская область,Палкинская,УИК №200,242,220,0,117,71,32,71,117,1,187,0,0,1,11,9,159,0,3,0,4
Краснодарский край,Курганинская,УИК №2757,2088,2100,0,1081,735,284,735,1081,13,1803,0,0,21,87,40,1593,15,20,14,13
Республика Татарстан (Татарстан),Алькеевская,УИК №730,130,133,0,115,12,6,12,115,1,126,0,0,0,5,1,119,1,0,0,0
Кабардино-Балкарская Республика,Прохладненская,УИК №229,843,970,0,757,17,196,17,756,2,771,0,0,5,26,7,720,4,3,4,2
Астраханская область,Володарская,УИК №606,691,710,0,368,28,314,28,368,9,387,0,0,3,91,10,274,3,3,1,2
Московская область,Щелковская,УИК №3382,3592,3920,0,3404,15,501,15,3404,34,3385,0,0,14,403,187,2617,76,22,29,37
Нижегородская область,Володарская,УИК №585,1280,1200,0,795,41,364,41,795,17,819,0,0,2,90,77,627,9,5,7,2
Республика Бурятия,Улан-Удэ, Железнодорожная,УИК №709,1119,1200,0,881,53,266,53,881,13,921,0,0,6,140,63,661,24,8,5,14
Красноярский край,Сухобузимская,УИК №1889,1063,1000,0,504,74,422,74,504,6,572,0,0,7,66,55,438,2,4,0,0
Республика Башкортостан,Бурзянская,УИК №1626,320,340,0,238,14,88,14,238,5,247,0,0,2,40,17,177,4,3,2,2
Омская область,Нововаршавская,УИК №1233,950,960,0,561,24,375,24,561,5,580,0,0,2,234,16,323,1,1,3,0
Ставропольский край,Туркменская,УИК №1207,1339,1300,0,769,161,370,161,769,11,919,0,0,3,110,59,736,4,3,4,0
город Москва,район Орехово-Борисово Южное,УИК №1971,2604,2100,0,1523,38,539,38,1523,17,1544,0,0,12,223,67,1146,38,12,11,35
город Москва,Даниловский район,УИК №1756,1199,1000,0,640,6,354,6,640,8,638,0,0,10,77,31,467,23,7,12,11
Республика Северная Осетия - Алания,Кировская,УИК №96,966,980,0,876,43,61,43,876,4,915,0,0,5,102,31,737,0,31,9,0
Республика Дагестан,Карабудахкентская,УИК №610,2705,2700,0,2511,31,158,31,2511,0,2542,0,0,1,148,3,2379,2,3,4,2
Новосибирская область,Новосибирск, Ленинская,УИК №1734,3256,2900,0,1323,64,1513,64,1323,13,1374,0,0,8,267,71,979,24,10,5,10
Краснодарский край,Кавказская,УИК №1513,1110,1120,0,962,126,32,126,962,0,1088,0,0,9,82,42,923,10,7,6,9
Республика Саха (Якутия),Хангаласская,УИК №635,1032,1143,0,730,53,360,53,730,4,779,0,0,1,317,18,419,12,6,4,2
Ленинградская область,Выборгская,УИК №234,900,800,0,531,9,260,9,531,9,531,0,0,2,68,20,417,8,5,4,7
Забайкальский край,Борзинская,УИК №1232,1552,1170,0,761,24,385,24,761,8,777,0,0,4,108,108,547,2,2,3,3
Краснодарский край,Армавирская,УИК №430,1980,2000,0,1059,63,878,63,1059,17,1105,0,0,6,162,59,854,8,2,8,6
город Санкт-Петербург,Территориальная избирательная комиссия №8,УИК №1688,1881,1500,0,1193,37,270,37,1193,12,1218,0,0,15,119,59,938,31,10,24,22
Нижегородская область,Нижний Новгород, Советская,УИК №2700,2289,2350,0,1432,36,882,36,1432,16,1452,0,0,11,157,67,1092,56,10,24,35
Республика Татарстан (Татарстан),Азнакаевская,УИК №543,539,581,0,492,31,58,31,492,1,522,0,0,1,16,1,500,1,1,1,1
Красноярский край,Красноярск, Свердловская,УИК №350,1597,1600,0,977,24,599,24,977,8,993,0,0,3,128,50,759,24,3,5,21
Новосибирская область,Здвинская,УИК №225,248,290,0,180,17,93,17,180,1,196,0,0,3,31,32,127,1,1,1,0
Новосибирская область,Сузунская,УИК №945,378,370,0,274,36,60,36,274,2,308,0,0,3,35,21,249,0,0,0,0
Ростовская область,Чертковская,УИК №2465,571,580,0,490,75,15,75,490,1,564,0,0,0,23,7,524,1,4,2,3
Воронежская область,Грибановская,УИК №1526,1024,1050,0,515,168,367,168,515,10,673,0,0,7,78,44,533,5,2,2,2
Тверская область,Селижаровская,УИК №834,205,200,0,62,85,53,85,62,1,146,0,0,2,15,20,102,3,2,0,2
Республика Дагестан,Махачкала, Ленинская,УИК №1082,2069,2000,0,1900,21,79,21,1900,0,1921,0,0,7,115,0,1767,0,3,19,10
город Москва,Головинский район,УИК №281,2430,2000,0,1451,41,508,41,1451,25,1467,0,0,15,177,100,1079,40,7,15,34
Костромская область,Парфеньевская,УИК №466,1298,1100,0,546,165,389,165,546,7,704,0,0,6,126,82,476,4,4,3,3
Вологодская область,Никольская,УИК №561,130,150,0,89,16,45,16,89,3,102,0,0,1,11,14,74,2,0,0,0
Ростовская область,Неклиновская,УИК №1288,124,110,0,98,7,5,7,98,1,104,0,0,0,2,2,99,0,0,1,0
Нижегородская область,Нижний Новгород, Советская,УИК №2710,933,1200,0,933,0,267,0,933,45,888,0,0,11,64,183,516,96,1,7,10
город Москва,Обручевский район,УИК №2314,1785,1350,0,1183,13,154,13,1182,13,1182,0,0,14,142,44,905,29,7,23,18
Республика Татарстан (Татарстан),Рыбно-Слободская,УИК №2438,871,917,0,805,53,59,53,805,25,833,0,0,1,24,8,791,3,2,2,2
Ленинградская область,Тосненская,УИК №905,1797,1550,0,1174,100,276,100,1174,8,1266,0,0,13,110,62,1010,25,8,16,22
Кировская область,Киров, Октябрьская,УИК №395,1789,1700,0,1144,16,540,16,1144,20,1140,0,0,9,165,107,783,25,11,19,21
Тульская область,Киреевская,УИК №1308,1206,1100,0,777,94,229,94,777,12,859,0,0,14,71,49,698,7,9,5,6
Хабаровский край,Бикинская,УИК №446,987,980,0,435,39,506,39,435,6,468,0,0,3,77,65,303,8,3,3,6
Ростовская область,Дубовская,УИК №587,272,235,0,102,31,102,31,102,1,132,0,0,2,15,9,102,1,1,2,0
Республика Коми,Воркутинская городская,УИК №157,1381,674,0,657,17,0,17,657,3,671,0,0,4,54,84,494,13,2,8,12
Ивановская область,Лухская,УИК №541,241,280,0,141,56,83,56,141,1,196,0,0,1,27,29,136,1,1,1,0
Республика Башкортостан,Туймазинская,УИК №2968,1219,1134,0,642,14,478,14,629,0,643,0,0,2,161,29,422,11,9,4,5
Республика Алтай,Онгудайская,УИК №72,163,150,0,119,9,22,9,119,2,126,0,0,1,11,1,112,0,1,0,0
город Санкт-Петербург,Территориальная избирательная комиссия №6,УИК №1058,1950,1600,0,1113,16,471,16,1113,8,1121,0,0,18,94,50,877,42,7,13,20
Московская область,Пущинская городская,УИК №2492,1940,1500,0,1092,49,359,49,1092,14,1127,0,0,10,179,59,787,31,11,22,28
Оренбургская область,Орск, Октябрьская,УИК №1255,945,800,0,556,56,188,56,556,3,609,0,0,0,139,23,435,2,5,5,0
Новосибирская область,Коченевская,УИК №499,2064,2000,0,990,83,927,83,990,12,1061,0,0,2,165,78,800,3,5,7,1
Тверская область,Калязинская,УИК №328,230,200,0,124,14,62,14,124,1,137,0,0,0,5,8,121,1,0,1,1
Саратовская область,Хвалынская,УИК №1713,296,295,0,251,26,18,26,251,0,277,0,0,0,0,3,274,0,0,0,0
Забайкальский край,Улетовская,УИК №3304,120,105,0,68,15,22,15,68,1,82,0,0,0,4,13,64,0,1,0,0
Свердловская область,Верхнесалдинская,УИК №282,870,850,0,587,17,246,17,587,9,595,0,0,3,76,66,426,9,6,5,4
Томская область,Северская городская,УИК №218,2124,2100,0,1348,50,702,50,1345,10,1385,0,0,8,264,99,930,32,16,14,22
